CustomerID,Tenure,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,OrderCount,OrderAmountHikeFromlastYear,CouponUsed,CashbackAmount
53075,10.0,4.0,5,Fashion,10.0,14.0,10.0,201
53076,1.0,3.0,4,Mobile Phone,2.0,24.0,2.0,148
53077,11.0,4.0,4,Mobile Phone,13.0,13.0,4.0,155
53078,14.0,3.0,4,Laptop & Accessory,2.0,13.0,1.0,182
53079,16.0,4.0,4,Mobile Phone,2.0,17.0,2.0,151
53080,11.0,3.0,4,Laptop & Accessory,2.0,13.0,1.0,167
53081,17.0,3.0,5,Grocery,4.0,12.0,,268
53082,14.0,4.0,5,Laptop & Accessory,2.0,23.0,2.0,159
53083,28.0,3.0,4,Others,2.0,,2.0,319
53084,8.0,4.0,4,Laptop & Accessory,2.0,16.0,2.0,190
53085,5.0,3.0,4,Laptop & Accessory,4.0,13.0,4.0,168
53086,17.0,4.0,4,Mobile Phone,2.0,21.0,1.0,148
53087,17.0,4.0,4,Laptop & Accessory,2.0,15.0,1.0,170
53088,1.0,3.0,5,Laptop & Accessory,2.0,12.0,1.0,170
53089,11.0,4.0,4,Laptop & Accessory,11.0,16.0,4.0,169
53090,5.0,4.0,5,Mobile Phone,4.0,13.0,1.0,147
53091,13.0,3.0,4,Others,2.0,,1.0,317
53092,30.0,3.0,3,Grocery,,12.0,3.0,257
53093,4.0,3.0,4,Laptop & Accessory,5.0,12.0,4.0,191
53094,15.0,3.0,3,Fashion,2.0,17.0,2.0,209
53095,2.0,4.0,4,Laptop & Accessory,2.0,13.0,1.0,171
53096,1.0,4.0,4,Mobile Phone,2.0,14.0,2.0,165
53097,26.0,3.0,5,Fashion,2.0,15.0,1.0,205
53098,19.0,4.0,4,Mobile Phone,2.0,22.0,2.0,152
53099,26.0,2.0,4,Grocery,2.0,14.0,,291
53100,16.0,4.0,4,Laptop & Accessory,2.0,12.0,2.0,171
53101,4.0,3.0,6,Laptop & Accessory,2.0,21.0,1.0,186
53102,31.0,3.0,4,Others,12.0,,1.0,321
53103,20.0,3.0,4,Laptop & Accessory,2.0,15.0,1.0,173
53104,16.0,3.0,5,Laptop & Accessory,2.0,12.0,1.0,170
53105,1.0,4.0,4,Mobile Phone,2.0,17.0,2.0,157
53106,1.0,3.0,6,Mobile Phone,2.0,17.0,2.0,149
53107,12.0,3.0,4,Mobile Phone,2.0,24.0,2.0,142
53108,14.0,4.0,4,Others,2.0,,1.0,305
53109,1.0,3.0,4,Mobile Phone,2.0,23.0,2.0,154
53110,4.0,3.0,4,Mobile Phone,2.0,16.0,1.0,146
53111,3.0,4.0,5,Fashion,,19.0,2.0,244
53112,1.0,4.0,5,Mobile Phone,2.0,17.0,1.0,150
53113,1.0,3.0,5,Mobile Phone,2.0,13.0,2.0,151
53114,4.0,4.0,4,Fashion,8.0,12.0,3.0,209
53115,31.0,3.0,5,Grocery,2.0,13.0,,266
53116,24.0,3.0,5,Grocery,16.0,,12.0,295
53117,4.0,3.0,4,Mobile Phone,7.0,15.0,6.0,151
53118,31.0,4.0,5,Fashion,14.0,20.0,14.0,228
53119,21.0,4.0,4,Laptop & Accessory,2.0,14.0,1.0,176
53120,20.0,3.0,4,Grocery,2.0,,1.0,304
53121,9.0,3.0,6,Mobile Phone,5.0,16.0,3.0,167
53122,28.0,3.0,4,Laptop & Accessory,2.0,12.0,2.0,163
53123,8.0,4.0,5,Mobile Phone,6.0,13.0,6.0,153
53124,20.0,4.0,5,Fashion,2.0,20.0,2.0,216
53125,5.0,3.0,4,Fashion,2.0,26.0,2.0,231
53126,1.0,3.0,4,Fashion,8.0,13.0,,261
53127,1.0,3.0,6,Mobile Phone,2.0,14.0,1.0,159
53128,4.0,3.0,4,Mobile Phone,2.0,15.0,2.0,155
53129,9.0,4.0,4,Fashion,2.0,13.0,1.0,201
53130,1.0,4.0,4,Fashion,2.0,13.0,2.0,223
53131,1.0,3.0,4,Fashion,2.0,16.0,2.0,225
53132,16.0,4.0,4,Mobile Phone,3.0,18.0,3.0,146
53133,10.0,3.0,4,Fashion,10.0,15.0,2.0,225
53134,1.0,3.0,5,Mobile Phone,2.0,17.0,2.0,164
53135,22.0,3.0,4,Laptop & Accessory,7.0,15.0,5.0,166
53136,29.0,3.0,4,Grocery,8.0,,1.0,293
53137,15.0,3.0,4,Laptop & Accessory,2.0,15.0,1.0,187
53138,9.0,3.0,4,Laptop & Accessory,7.0,12.0,4.0,172
53139,14.0,4.0,4,Grocery,,16.0,5.0,257
53140,13.0,3.0,4,Mobile Phone,2.0,12.0,1.0,163
53141,5.0,4.0,4,Laptop & Accessory,2.0,14.0,2.0,191
53142,16.0,3.0,4,Fashion,6.0,22.0,5.0,199
53143,19.0,4.0,4,Laptop & Accessory,4.0,20.0,4.0,173
53144,1.0,3.0,4,Mobile Phone,2.0,12.0,1.0,152
53145,3.0,3.0,4,Laptop & Accessory,2.0,13.0,1.0,168
53146,7.0,4.0,3,Grocery,2.0,20.0,,287
53147,1.0,3.0,5,Fashion,,22.0,2.0,241
53148,1.0,4.0,4,Mobile Phone,2.0,15.0,2.0,144
53149,14.0,3.0,6,Fashion,,16.0,2.0,234
53150,15.0,4.0,5,Laptop & Accessory,2.0,18.0,1.0,193
53151,1.0,3.0,4,Laptop & Accessory,2.0,13.0,2.0,168
53152,9.0,4.0,4,Laptop & Accessory,2.0,17.0,1.0,174
53153,8.0,4.0,3,Laptop & Accessory,6.0,13.0,6.0,178
53154,1.0,4.0,6,Mobile Phone,2.0,19.0,2.0,148
53155,11.0,3.0,4,Fashion,2.0,18.0,2.0,200
53156,20.0,3.0,4,Fashion,2.0,12.0,2.0,230
53157,15.0,4.0,4,Grocery,12.0,17.0,,291
53158,11.0,4.0,4,Fashion,8.0,14.0,7.0,213
53159,26.0,4.0,4,Laptop & Accessory,7.0,13.0,3.0,181
53160,1.0,3.0,3,Laptop & Accessory,2.0,13.0,2.0,172
53161,1.0,3.0,4,Mobile Phone,3.0,14.0,1.0,149
53162,12.0,4.0,4,Laptop & Accessory,2.0,20.0,2.0,223
53163,11.0,4.0,4,Laptop & Accessory,5.0,13.0,4.0,189
53164,23.0,3.0,5,Others,2.0,,1.0,320
53165,1.0,3.0,3,Mobile Phone,2.0,12.0,1.0,152
53166,1.0,4.0,4,Laptop & Accessory,2.0,21.0,2.0,188
53167,1.0,4.0,5,Mobile Phone,2.0,22.0,2.0,146
53168,24.0,3.0,4,Others,11.0,,7.0,307
53169,1.0,3.0,4,Mobile Phone,2.0,12.0,2.0,146
53170,1.0,3.0,4,Mobile Phone,2.0,17.0,1.0,154
53171,1.0,4.0,5,Mobile Phone,2.0,19.0,2.0,145
53172,8.0,3.0,5,Mobile Phone,2.0,14.0,1.0,161
53173,1.0,3.0,4,Laptop & Accessory,2.0,18.0,1.0,167
53174,9.0,3.0,5,Laptop & Accessory,2.0,15.0,1.0,162
53175,5.0,4.0,3,Laptop & Accessory,6.0,23.0,4.0,180
53176,1.0,4.0,5,Mobile Phone,2.0,13.0,2.0,147
53177,11.0,4.0,4,Laptop & Accessory,2.0,12.0,1.0,221
53178,1.0,3.0,5,Mobile Phone,2.0,14.0,2.0,153
53179,16.0,3.0,4,Laptop & Accessory,3.0,14.0,3.0,166
53180,17.0,3.0,5,Grocery,2.0,15.0,,291
53181,12.0,3.0,4,Mobile Phone,2.0,18.0,2.0,151
53182,17.0,4.0,4,Laptop & Accessory,5.0,14.0,3.0,182
53183,22.0,3.0,5,Grocery,2.0,12.0,,279
53184,18.0,3.0,5,Laptop & Accessory,2.0,12.0,2.0,185
53185,8.0,3.0,4,Mobile Phone,2.0,19.0,2.0,151
53186,1.0,3.0,4,Mobile Phone,2.0,12.0,1.0,155
53187,1.0,3.0,4,Mobile Phone,2.0,12.0,2.0,159
53188,18.0,3.0,4,Others,2.0,,2.0,320
53189,1.0,4.0,4,Mobile Phone,3.0,21.0,3.0,153
53190,7.0,3.0,4,Laptop & Accessory,2.0,13.0,2.0,196
53191,6.0,4.0,4,Laptop & Accessory,2.0,13.0,2.0,188
53192,4.0,4.0,4,Mobile Phone,2.0,21.0,2.0,146
53193,27.0,3.0,4,Laptop & Accessory,9.0,21.0,7.0,209
53194,8.0,3.0,4,Mobile Phone,9.0,13.0,7.0,152
53195,9.0,4.0,4,Laptop & Accessory,2.0,15.0,1.0,168
53196,1.0,4.0,4,Mobile Phone,2.0,14.0,1.0,152
53197,11.0,3.0,4,Fashion,8.0,16.0,7.0,219
53198,3.0,4.0,4,Laptop & Accessory,2.0,15.0,1.0,181
53199,9.0,3.0,6,Laptop & Accessory,12.0,14.0,12.0,191
53200,7.0,2.0,4,Laptop & Accessory,5.0,24.0,5.0,202
53201,28.0,3.0,4,Fashion,,16.0,4.0,232
53202,10.0,3.0,5,Laptop & Accessory,2.0,12.0,2.0,213
53203,1.0,3.0,5,Mobile Phone,2.0,14.0,1.0,145
53204,1.0,3.0,4,Mobile,2.0,12.0,1.0,135
53205,1.0,4.0,4,Mobile Phone,10.0,12.0,10.0,158
53206,9.0,3.0,5,Mobile Phone,2.0,19.0,2.0,138
53207,1.0,3.0,3,Mobile Phone,2.0,17.0,1.0,153
53208,1.0,3.0,3,Laptop & Accessory,2.0,23.0,1.0,174
53209,12.0,3.0,5,Laptop & Accessory,2.0,21.0,2.0,165
53210,3.0,4.0,6,Mobile Phone,3.0,19.0,3.0,152
53211,22.0,3.0,3,Laptop & Accessory,3.0,13.0,3.0,206
53212,1.0,4.0,3,Laptop & Accessory,2.0,21.0,2.0,171
53213,11.0,4.0,3,Mobile Phone,2.0,18.0,2.0,172
53214,24.0,4.0,3,Mobile Phone,4.0,12.0,4.0,157
53215,8.0,3.0,5,Fashion,8.0,15.0,5.0,211
53216,1.0,4.0,4,Laptop & Accessory,3.0,15.0,2.0,171
53217,13.0,4.0,5,Laptop & Accessory,12.0,12.0,3.0,171
53218,6.0,3.0,4,Laptop & Accessory,2.0,13.0,1.0,179
53219,14.0,3.0,4,Laptop & Accessory,2.0,15.0,2.0,193
53220,12.0,3.0,3,Laptop & Accessory,2.0,14.0,2.0,201
53221,1.0,4.0,4,Fashion,2.0,12.0,2.0,199
53222,6.0,3.0,4,Fashion,,16.0,4.0,237
53223,21.0,3.0,4,Laptop & Accessory,2.0,13.0,1.0,175
53224,14.0,3.0,5,Fashion,2.0,22.0,1.0,230
53225,27.0,3.0,3,Grocery,2.0,20.0,,273
53226,15.0,4.0,5,Others,13.0,,13.0,316
53227,31.0,3.0,4,Laptop & Accessory,3.0,15.0,2.0,179
53228,1.0,3.0,4,Fashion,2.0,22.0,2.0,213
53229,15.0,3.0,5,Others,3.0,,3.0,317
53230,24.0,3.0,4,Mobile Phone,3.0,16.0,2.0,164
53231,1.0,4.0,6,Mobile Phone,4.0,14.0,2.0,147
53232,10.0,4.0,3,Fashion,,15.0,1.0,242
53233,12.0,3.0,4,Fashion,2.0,15.0,1.0,204
53234,18.0,3.0,6,Mobile Phone,2.0,15.0,1.0,162
53235,21.0,3.0,4,Grocery,12.0,13.0,,263
53236,4.0,3.0,4,Laptop & Accessory,8.0,24.0,5.0,178
53237,3.0,3.0,4,Mobile Phone,2.0,12.0,1.0,151
53238,6.0,3.0,3,Mobile Phone,3.0,13.0,3.0,153
53239,17.0,3.0,5,Laptop & Accessory,3.0,19.0,1.0,193
53240,8.0,4.0,4,Laptop & Accessory,5.0,12.0,2.0,186
53241,1.0,3.0,4,Mobile Phone,2.0,15.0,1.0,150
53242,13.0,3.0,3,Laptop & Accessory,4.0,16.0,4.0,189
53243,30.0,3.0,4,Grocery,,12.0,1.0,236
53244,14.0,3.0,5,Mobile Phone,3.0,21.0,3.0,148
53245,1.0,3.0,5,Laptop & Accessory,2.0,20.0,2.0,193
53246,3.0,3.0,4,Mobile Phone,3.0,15.0,1.0,148
53247,27.0,3.0,4,Laptop & Accessory,3.0,18.0,2.0,150
53248,9.0,4.0,4,Laptop & Accessory,2.0,12.0,1.0,176
53249,6.0,4.0,4,Laptop & Accessory,5.0,16.0,3.0,178
53250,12.0,4.0,4,Mobile Phone,2.0,14.0,1.0,156
53251,8.0,3.0,4,Laptop & Accessory,2.0,15.0,2.0,176
53252,26.0,3.0,5,Grocery,2.0,,2.0,294
53253,1.0,4.0,4,Mobile Phone,8.0,14.0,6.0,152
53254,1.0,3.0,4,Laptop & Accessory,2.0,24.0,1.0,187
53255,19.0,3.0,6,Laptop & Accessory,4.0,14.0,1.0,191
53256,1.0,4.0,3,Mobile Phone,2.0,19.0,2.0,160
53257,11.0,4.0,2,Laptop & Accessory,2.0,13.0,2.0,189
53258,8.0,3.0,4,Laptop & Accessory,2.0,23.0,1.0,188
53259,19.0,4.0,4,Others,2.0,14.0,2.0,324
53260,10.0,4.0,5,Fashion,2.0,16.0,1.0,201
53261,26.0,3.0,4,Mobile Phone,2.0,19.0,2.0,168
53262,1.0,4.0,6,Mobile Phone,3.0,15.0,3.0,169
53263,3.0,4.0,4,Laptop & Accessory,2.0,13.0,2.0,168
53264,1.0,3.0,5,Laptop & Accessory,2.0,18.0,2.0,178
53265,8.0,4.0,2,Mobile Phone,2.0,17.0,1.0,158
53266,28.0,4.0,4,Laptop & Accessory,2.0,12.0,1.0,180
53267,3.0,3.0,4,Laptop & Accessory,2.0,20.0,1.0,168
53268,11.0,3.0,4,Mobile Phone,5.0,14.0,4.0,153
53269,12.0,4.0,2,Laptop & Accessory,5.0,13.0,5.0,185
53270,8.0,3.0,5,Mobile Phone,2.0,12.0,2.0,169
53271,9.0,4.0,4,Mobile Phone,2.0,17.0,1.0,151
53272,4.0,3.0,6,Mobile Phone,2.0,22.0,2.0,163
53273,14.0,3.0,2,Laptop & Accessory,4.0,25.0,1.0,167
53274,8.0,4.0,4,Laptop & Accessory,2.0,18.0,2.0,190
53275,16.0,4.0,4,Others,15.0,,1.0,309
53276,1.0,4.0,2,Mobile Phone,2.0,22.0,2.0,141
53277,1.0,3.0,5,Mobile Phone,2.0,12.0,2.0,152
53278,26.0,3.0,4,Laptop & Accessory,2.0,21.0,2.0,156
53279,24.0,4.0,4,Grocery,2.0,,1.0,301
53280,1.0,3.0,5,Mobile Phone,2.0,12.0,1.0,148
53281,7.0,3.0,4,Fashion,,12.0,1.0,242
53282,1.0,4.0,4,Laptop & Accessory,2.0,16.0,2.0,178
53283,21.0,3.0,4,Grocery,4.0,,4.0,293
53284,10.0,3.0,4,Laptop & Accessory,2.0,16.0,1.0,177
53285,3.0,3.0,2,Mobile Phone,2.0,25.0,2.0,152
53286,21.0,3.0,4,Others,14.0,,6.0,317
53287,9.0,3.0,2,Mobile Phone,3.0,14.0,1.0,150
53288,16.0,3.0,5,Laptop & Accessory,2.0,14.0,1.0,186
53289,1.0,3.0,4,Mobile Phone,3.0,18.0,1.0,169
53290,10.0,3.0,4,Mobile Phone,2.0,14.0,2.0,146
53291,6.0,4.0,5,Laptop & Accessory,7.0,13.0,2.0,187
53292,14.0,3.0,5,Laptop & Accessory,2.0,15.0,2.0,176
53293,4.0,3.0,5,Laptop & Accessory,2.0,25.0,2.0,194
53294,19.0,4.0,5,Mobile Phone,2.0,15.0,2.0,148
53295,16.0,4.0,4,Laptop & Accessory,8.0,14.0,3.0,169
53296,12.0,3.0,5,Laptop & Accessory,2.0,16.0,2.0,188
53297,8.0,4.0,5,Mobile Phone,2.0,17.0,2.0,151
53298,13.0,3.0,4,Fashion,8.0,19.0,1.0,202
53299,19.0,3.0,4,Laptop & Accessory,8.0,17.0,1.0,177
53300,17.0,4.0,4,Grocery,2.0,,2.0,297
53301,1.0,3.0,5,Fashion,,17.0,1.0,253
53302,9.0,3.0,4,Fashion,2.0,22.0,1.0,227
53303,2.0,3.0,4,Laptop & Accessory,8.0,21.0,8.0,173
53304,8.0,3.0,4,Mobile Phone,2.0,20.0,2.0,162
53305,1.0,3.0,5,Mobile Phone,2.0,15.0,1.0,149
53306,1.0,3.0,4,Mobile Phone,2.0,12.0,2.0,142
53307,25.0,4.0,4,Grocery,5.0,15.0,,288
53308,18.0,3.0,4,Laptop & Accessory,3.0,13.0,2.0,184
53309,1.0,4.0,2,Mobile Phone,2.0,14.0,2.0,159
53310,7.0,3.0,2,Laptop & Accessory,2.0,23.0,1.0,165
53311,9.0,3.0,5,Mobile Phone,2.0,12.0,2.0,151
53312,10.0,3.0,4,Laptop & Accessory,5.0,15.0,3.0,187
53313,6.0,4.0,4,Laptop & Accessory,2.0,12.0,1.0,169
53314,4.0,4.0,5,Mobile Phone,2.0,13.0,1.0,163
53315,27.0,4.0,5,Fashion,,19.0,1.0,234
53316,19.0,4.0,4,Fashion,,13.0,2.0,233
53317,6.0,4.0,2,Laptop & Accessory,2.0,13.0,2.0,177
53318,26.0,3.0,5,Grocery,2.0,23.0,,263
53319,11.0,4.0,5,Laptop & Accessory,2.0,20.0,2.0,188
53320,2.0,4.0,5,Mobile Phone,2.0,14.0,1.0,174
53321,1.0,3.0,5,Laptop & Accessory,3.0,23.0,3.0,173
53322,18.0,4.0,2,Mobile Phone,2.0,25.0,2.0,153
53323,16.0,3.0,4,Mobile Phone,3.0,15.0,1.0,150
53324,10.0,4.0,5,Mobile Phone,2.0,22.0,2.0,148
53325,1.0,4.0,4,Laptop & Accessory,2.0,19.0,2.0,167
53326,9.0,4.0,5,Fashion,,21.0,3.0,232
53327,1.0,4.0,4,Mobile Phone,8.0,20.0,1.0,145
53328,6.0,4.0,4,Mobile Phone,2.0,13.0,1.0,148
53329,1.0,3.0,5,Laptop & Accessory,2.0,13.0,2.0,168
53330,23.0,3.0,4,Mobile Phone,2.0,17.0,2.0,161
53331,1.0,3.0,5,Mobile Phone,4.0,18.0,1.0,157
53332,6.0,3.0,4,Laptop & Accessory,6.0,15.0,3.0,190
53333,12.0,4.0,5,Mobile Phone,2.0,20.0,1.0,154
53334,16.0,4.0,2,Laptop & Accessory,2.0,14.0,1.0,177
53335,5.0,3.0,4,Mobile Phone,2.0,20.0,2.0,149
53336,1.0,3.0,5,Mobile Phone,2.0,20.0,1.0,153
53337,27.0,4.0,4,Grocery,,15.0,1.0,243
53338,9.0,4.0,5,Fashion,,17.0,4.0,234
53339,11.0,3.0,4,Mobile Phone,2.0,16.0,2.0,155
53340,27.0,4.0,4,Grocery,4.0,19.0,,268
53341,17.0,3.0,4,Laptop & Accessory,3.0,14.0,2.0,181
53342,21.0,3.0,4,Laptop & Accessory,8.0,23.0,6.0,170
53343,11.0,3.0,4,Fashion,2.0,14.0,1.0,201
53344,24.0,4.0,4,Grocery,15.0,,14.0,304
53345,13.0,3.0,5,Laptop & Accessory,2.0,12.0,1.0,177
53346,7.0,3.0,4,Mobile Phone,2.0,12.0,1.0,148
53347,1.0,3.0,4,Mobile Phone,2.0,25.0,2.0,153
53348,3.0,4.0,5,Mobile Phone,2.0,15.0,2.0,150
53349,18.0,4.0,4,Mobile Phone,8.0,14.0,3.0,151
53350,2.0,4.0,4,Laptop & Accessory,2.0,15.0,2.0,174
53351,21.0,3.0,5,Mobile Phone,2.0,15.0,1.0,149
53352,17.0,3.0,4,Laptop & Accessory,2.0,22.0,2.0,173
53353,1.0,3.0,5,Mobile Phone,2.0,14.0,1.0,145
53354,1.0,4.0,4,Mobile Phone,2.0,20.0,2.0,152
53355,10.0,4.0,4,Laptop & Accessory,5.0,18.0,5.0,191
53356,21.0,4.0,5,Mobile Phone,2.0,19.0,2.0,158
53357,1.0,3.0,4,Laptop & Accessory,2.0,20.0,2.0,167
53358,5.0,3.0,6,Mobile Phone,2.0,14.0,1.0,153
53359,2.0,4.0,4,Mobile Phone,3.0,19.0,3.0,149
53360,3.0,4.0,4,Mobile Phone,3.0,22.0,2.0,149
53361,1.0,4.0,4,Mobile Phone,2.0,20.0,2.0,148
53362,8.0,3.0,4,Mobile Phone,2.0,15.0,2.0,145
53363,16.0,4.0,5,Laptop & Accessory,2.0,18.0,1.0,187
53364,7.0,4.0,5,Mobile Phone,2.0,12.0,1.0,153
53365,31.0,3.0,5,Fashion,2.0,14.0,2.0,231
53366,5.0,3.0,5,Mobile Phone,6.0,16.0,4.0,148
53367,9.0,3.0,4,Laptop & Accessory,2.0,26.0,1.0,165
53368,23.0,3.0,4,Fashion,2.0,12.0,1.0,199
53369,22.0,3.0,4,Mobile Phone,2.0,18.0,1.0,148
53370,5.0,3.0,4,Laptop & Accessory,2.0,14.0,2.0,194
53371,10.0,4.0,4,Mobile Phone,2.0,19.0,1.0,172
53372,12.0,4.0,4,Fashion,6.0,14.0,4.0,261
53373,6.0,4.0,5,Mobile Phone,2.0,21.0,2.0,148
53374,1.0,3.0,5,Mobile Phone,2.0,19.0,1.0,149
53375,14.0,4.0,5,Fashion,2.0,13.0,2.0,222
53376,1.0,3.0,5,Laptop & Accessory,2.0,13.0,2.0,168
53377,15.0,3.0,4,Mobile Phone,3.0,14.0,2.0,172
53378,10.0,4.0,4,Mobile Phone,4.0,22.0,3.0,150
53379,1.0,3.0,5,Mobile Phone,2.0,14.0,1.0,146
53380,1.0,3.0,4,Mobile Phone,2.0,20.0,2.0,155
53381,5.0,3.0,4,Laptop & Accessory,9.0,12.0,1.0,184
53382,14.0,3.0,4,Mobile Phone,2.0,15.0,1.0,161
53383,6.0,4.0,4,Laptop & Accessory,7.0,13.0,7.0,192
53384,1.0,3.0,5,Fashion,4.0,12.0,4.0,228
53385,7.0,3.0,5,Laptop & Accessory,2.0,15.0,1.0,194
53386,1.0,3.0,5,Fashion,12.0,12.0,2.0,231
53387,19.0,3.0,4,Laptop & Accessory,2.0,13.0,2.0,169
53388,3.0,3.0,4,Mobile Phone,2.0,16.0,1.0,147
53389,9.0,3.0,4,Laptop & Accessory,2.0,17.0,2.0,171
53390,26.0,4.0,4,Grocery,8.0,,8.0,296
53391,21.0,3.0,4,Mobile Phone,2.0,25.0,2.0,150
53392,27.0,3.0,4,Grocery,16.0,14.0,,274
53393,4.0,4.0,4,Fashion,8.0,12.0,5.0,198
53394,12.0,3.0,4,Laptop & Accessory,2.0,14.0,1.0,182
53395,9.0,4.0,4,Fashion,2.0,14.0,1.0,203
53396,13.0,3.0,2,Fashion,2.0,19.0,2.0,204
53397,4.0,4.0,2,Grocery,,17.0,2.0,257
53398,21.0,4.0,2,Laptop & Accessory,3.0,20.0,1.0,176
53399,10.0,3.0,4,Laptop & Accessory,2.0,14.0,2.0,176
53400,1.0,3.0,5,Mobile Phone,2.0,23.0,2.0,148
53401,7.0,3.0,4,Grocery,7.0,,6.0,299
53402,1.0,4.0,5,Mobile Phone,2.0,21.0,2.0,149
53403,7.0,3.0,4,Mobile Phone,2.0,19.0,2.0,160
53404,19.0,4.0,4,Mobile Phone,2.0,15.0,1.0,148
53405,24.0,4.0,4,Grocery,2.0,,1.0,299
53406,7.0,3.0,2,Laptop & Accessory,2.0,14.0,1.0,180
53407,15.0,4.0,4,Others,2.0,,2.0,319
53408,1.0,3.0,4,Mobile Phone,3.0,15.0,3.0,153
53409,19.0,3.0,4,Laptop & Accessory,2.0,16.0,2.0,161
53410,21.0,3.0,4,Laptop & Accessory,2.0,18.0,2.0,167
53411,1.0,3.0,4,Mobile Phone,2.0,12.0,1.0,146
53412,24.0,4.0,4,Grocery,2.0,19.0,,265
53413,12.0,4.0,4,Mobile Phone,2.0,18.0,1.0,152
53414,20.0,4.0,4,Fashion,,14.0,1.0,233
53415,1.0,3.0,5,Laptop & Accessory,4.0,16.0,3.0,169
53416,1.0,3.0,5,Mobile Phone,2.0,25.0,2.0,162
53417,5.0,4.0,4,Laptop & Accessory,2.0,13.0,2.0,166
53418,1.0,4.0,4,Mobile,2.0,16.0,2.0,136
53419,28.0,3.0,4,Fashion,,12.0,2.0,232
53420,9.0,3.0,4,Fashion,11.0,12.0,3.0,229
53421,4.0,4.0,2,Fashion,,13.0,1.0,239
53422,1.0,4.0,5,Mobile Phone,2.0,16.0,1.0,151
53423,1.0,3.0,4,Mobile Phone,2.0,18.0,1.0,149
53424,1.0,3.0,2,Laptop & Accessory,2.0,13.0,2.0,180
53425,1.0,4.0,6,Mobile Phone,2.0,16.0,2.0,150
53426,22.0,4.0,5,Laptop & Accessory,3.0,14.0,1.0,167
53427,22.0,4.0,5,Fashion,,15.0,2.0,235
53428,15.0,3.0,4,Laptop & Accessory,3.0,15.0,2.0,175
53429,13.0,4.0,5,Grocery,,17.0,1.0,252
53430,1.0,3.0,4,Laptop & Accessory,3.0,19.0,1.0,167
53431,9.0,3.0,4,Mobile Phone,2.0,21.0,2.0,164
53432,16.0,3.0,4,Others,2.0,,1.0,308
53433,24.0,4.0,4,Mobile Phone,2.0,19.0,2.0,149
53434,31.0,4.0,5,Grocery,5.0,14.0,,262
53435,1.0,4.0,6,Laptop & Accessory,2.0,16.0,2.0,173
53436,29.0,4.0,4,Laptop & Accessory,7.0,15.0,7.0,189
53437,15.0,3.0,6,Others,6.0,23.0,2.0,325
53438,12.0,3.0,4,Laptop & Accessory,2.0,13.0,2.0,194
53439,1.0,4.0,6,Laptop & Accessory,3.0,19.0,1.0,175
53440,16.0,3.0,6,Others,7.0,16.0,6.0,323
53441,18.0,3.0,2,Grocery,,19.0,2.0,258
53442,24.0,4.0,4,Laptop & Accessory,2.0,13.0,2.0,188
53443,1.0,3.0,2,Mobile Phone,16.0,17.0,16.0,152
53444,13.0,3.0,4,Fashion,,14.0,2.0,234
53445,7.0,3.0,5,Mobile Phone,3.0,20.0,3.0,148
53446,19.0,3.0,4,Grocery,2.0,,2.0,302
53447,6.0,4.0,4,Mobile Phone,8.0,13.0,6.0,165
53448,8.0,4.0,2,Laptop & Accessory,2.0,12.0,2.0,222
53449,31.0,4.0,4,Fashion,,15.0,1.0,244
53450,19.0,3.0,4,Mobile Phone,2.0,17.0,1.0,147
53451,27.0,3.0,5,Fashion,7.0,13.0,1.0,200
53452,1.0,3.0,4,Laptop & Accessory,2.0,15.0,1.0,173
53453,1.0,3.0,4,Mobile Phone,2.0,15.0,2.0,145
53454,8.0,3.0,4,Mobile Phone,2.0,20.0,1.0,147
53455,2.0,4.0,4,Mobile Phone,2.0,23.0,2.0,136
53456,12.0,3.0,4,Mobile Phone,3.0,17.0,3.0,153
53457,24.0,4.0,4,Others,8.0,,8.0,317
53458,11.0,3.0,4,Laptop & Accessory,2.0,16.0,2.0,166
53459,14.0,4.0,4,Laptop & Accessory,8.0,15.0,6.0,209
53460,1.0,4.0,5,Mobile Phone,2.0,14.0,2.0,145
53461,20.0,3.0,4,Others,3.0,,2.0,321
53462,28.0,3.0,5,Fashion,,12.0,7.0,232
53463,30.0,4.0,4,Mobile Phone,2.0,20.0,1.0,154
53464,10.0,3.0,5,Fashion,8.0,12.0,6.0,214
53465,29.0,3.0,5,Grocery,7.0,,4.0,293
53466,17.0,4.0,5,Fashion,,14.0,2.0,259
53467,1.0,3.0,4,Mobile Phone,2.0,15.0,1.0,148
53468,1.0,3.0,5,Mobile Phone,2.0,14.0,2.0,139
53469,20.0,4.0,5,Laptop & Accessory,2.0,24.0,2.0,171
53470,15.0,3.0,4,Mobile Phone,3.0,13.0,2.0,150
53471,1.0,4.0,5,Fashion,2.0,13.0,1.0,212
53472,1.0,3.0,5,Mobile Phone,2.0,17.0,1.0,165
53473,4.0,3.0,4,Laptop & Accessory,2.0,16.0,2.0,225
53474,15.0,3.0,2,Mobile Phone,2.0,14.0,2.0,159
53475,12.0,4.0,5,Fashion,2.0,19.0,1.0,213
53476,14.0,4.0,4,Fashion,12.0,21.0,5.0,228
53477,1.0,3.0,6,Mobile Phone,2.0,20.0,2.0,171
53478,29.0,4.0,4,Fashion,,19.0,2.0,235
53479,2.0,3.0,4,Laptop & Accessory,2.0,14.0,2.0,162
53480,8.0,4.0,5,Fashion,4.0,15.0,3.0,230
53481,7.0,3.0,5,Fashion,2.0,16.0,1.0,196
